Source,Category,Headline,Description,Link,Date,Author,Target
Copperbelt Energy,business news,"['invitation', 'bid', 'Luano', 'Diesel', 'Storage', 'Tanks', 'Auxiliary', 'Equipment', 'Lease']","['Copperbelt', 'Energy', 'Corporation', 'PLC', 'CEC', 'zambian', 'electrical', 'transmission', 'distribution', 'company', 'base', 'Kitwe', 'Zambia', 'available', 'lease', 'fully', 'fledge', 'Tank', 'Farm', 'base', 'Luano', 'Area', 'km', 'Chingola', 'km', 'Zambia', 'DRC', 'border', 'Kasumbalesa', 'tank', 'storage', 'Gas', 'oil', 'Diesel', 'description', 'facility', 'x']",https://cecinvestor.com/search/kitwe/feed/rss2/,2017-03-24 07:00:34+00:00,aiciadmin,1
Copperbelt Energy,business news,"['CEC', 'Notice', 'Annual', 'General', 'Meeting']","['notice', 'give', 'Nineteenth', 'Annual', 'General', 'Meeting', 'Members', 'Copperbelt', 'Energy', 'Corporation', 'Plc', 'hold', 'Copperbelt', 'University', 'Multipurpose', 'Hall', 'Jambo', 'Drive', 'Kitwe', 'Friday', 'March', 'commence', 'hour', 'transact', 'follow', 'business', 'consider', 'adopt', 'minute', 'Eighteenth', 'Annual', 'General']",https://cecinvestor.com/search/kitwe/feed/rss2/,2017-03-13 06:53:08+00:00,aiciadmin,1
Copperbelt Energy,local news,['business'],"['business', 'segment', 'Local', 'Power', 'Supply', 'source', 'supply', 'electricity', 'long', 'term', 'contract', 'primarily', 'mine', 'Zambia', 'Copperbelt', 'Province', 'provide', 'customer', 'value', 'add', 'service', 'alongside', 'power', 'supply', 'include', 'emergency', 'power', 'deploy', 'instance']",https://cecinvestor.com/search/kitwe/feed/rss2/,2017-01-17 06:54:37+00:00,aiciadmin,1
Copperbelt Energy,business news,['management'],"['govern', 'Management', 'CEC', 'senior', 'executive', 'base', 'CEC', 'operational', 'headquarters', 'Kitwe', 'corporate', 'office', 'Lusaka', 'provide', 'Company', 'local', 'presence', 'engage', 'stakeholder', 'management', 'business', 'structure', 'key', 'function', 'operation', 'maintenance', 'commercial', 'business', 'development']",https://cecinvestor.com/search/kitwe/feed/rss2/,2017-01-15 06:01:43+00:00,aiciadmin,1
Copperbelt Energy,development,['contact'],"['investor', 'Relations', 'Precious', 'Chisenga', 'Corporate', 'Office', 'Floor', 'GreenCity', 'Stand', 'Kelvin', 'Siwale', 'Road', 'Thabo', 'Mbeki', 'Road', 'Lusaka', 'Zambia', 'Tel', 'fax', 'SUBMIT', 'question', 'Online', 'Enquiries', 'Company', 'Secretary', 'Julia', 'Chaila', 'Head', 'Office', 'Avenue', 'Nkana']",https://cecinvestor.com/search/kitwe/feed/rss2/,2017-01-12 06:10:53+00:00,aiciadmin,1
Copperbelt Energy,business news,"['CEC', 'Poll', 'result', 'Resolutions', 'pass', 'Extraordinary', 'General', 'Meeting']","['reference', 'Extraordinary', 'General', 'Meeting', 'EGM', 'Copperbelt', 'Energy', 'Corporation', 'Plc', 'hold', 'Friday', 'December', 'CBU', 'Multipurpose', 'Hall', 'Jambo', 'Drive', 'Riverside', 'Kitwe', 'propose', 'resolution', 'set', 'EGM', 'Notice', 'duly', 'pass', 'shareholder', 'ordinary', 'resolution', 'way']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-12-12 15:55:52+00:00,aiciadmin,1
Copperbelt Energy,business news,"['vacancy', 'Senior', 'Manager', 'Supply', 'Chain', 'management']","['Copperbelt', 'Energy', 'Corporation', 'Plc', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'Company', 'interest', 'closely', 'link', 'business', 'Zambia', 'african', 'region', 'CEC', 'invite', 'application', 'suitably', 'qualify', 'innovative', 'dynamic', 'individual', 'position', 'Senior', 'Manager', 'Supply', 'Chain', 'Management', 'base', 'Head', 'Office', 'Kitwe']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-11-28 13:35:06+00:00,aiciadmin,1
Copperbelt Energy,business news,"['CEC', 'Notice', 'Agenda', 'Extraordinary', 'General', 'Meeting']","['notice', 'give', 'Extraordinary', 'General', 'Meeting', 'EGM', 'Copperbelt', 'Energy', 'Corporation', 'Plc', 'Company', 'hold', 'CBU', 'Multipurpose', 'Hall', 'Copperbelt', 'University', 'Jambo', 'Drive', 'Riverside', 'Kitwe', 'Friday', 'December', 'commencing', 'hour', 'transact', 'follow', 'business', 'order', 'order', 'table', 'proxy']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-11-25 10:28:50+00:00,aiciadmin,1
Copperbelt Energy,business news,"['invitation', 'bid', 'electronic', 'vehicle', 'track', 'monitor', 'system']","['Copperbelt', 'Energy', 'Corporation', 'Plc', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'Company', 'interest', 'closely', 'link', 'business', 'include', 'optic', 'fibre', 'base', 'telecommunication', 'Zambia', 'african', 'region']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-11-21 12:49:34+00:00,aiciadmin,1
Copperbelt Energy,business news,"['invitation', 'bid', 'Lease', 'CEC', 'staff', 'canteen']","['introduction', 'description', 'Copperbelt', 'Energy', 'Corporation', 'Plc', 'CEC', 'independent', 'power', 'transmission', 'Distribution', 'Company', 'interest', 'closely', 'link', 'business', 'Zambia', 'african', 'region', 'include', 'optic', 'fibre', 'base', 'telecommunication', 'CEC', 'canteen', 'facility', 'company', 'premise', 'Kitwe', 'cater', 'employee', 'CEC', 'look']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-11-21 12:37:30+00:00,aiciadmin,1
Copperbelt Energy,business news,"['invitation', 'bid', 'installation', 'fire', 'hydrant', 'system']","['Copperbelt', 'Energy', 'Corporation', 'Plc', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'company', 'interest', 'closely', 'link', 'business', 'include', 'optic', 'fibre', 'base', 'telecommunication', 'Zambia', 'african', 'region', 'substation', 'CEC', 'own', 'operate', 'maintain', 'substation', 'Central', 'Switching', 'Station', 'CSS', 'locate', 'Avenue', 'Nkana']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-11-21 12:35:38+00:00,aiciadmin,1
Copperbelt Energy,business news,"['invitation', 'bid', 'market', 'survey', 'biodiesel', 'product']","['Copperbelt', 'Energy', 'Corporation', 'Plc', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'company', 'interest', 'closely', 'link', 'business', 'include', 'optic', 'fibre', 'base', 'telecommunication', 'Zambia', 'african', 'region', 'CEC', 'fully', 'operational', 'renewable', 'Energy', 'Unit', 'core', 'business', 'sustainable', 'energy', 'unit', 'operational', 'biodiesel', 'plant', 'locate']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-10-27 12:18:38+00:00,aiciadmin,1
Copperbelt Energy,development,"['CEC', 'Mopani', 'unite', 'Child', 'Cancer']","['barely', 'month', 'ago', 'Copperbelt', 'Energy', 'Corporation', 'Plc', 'CEC', 'Mopani', 'Copper', 'Mines', 'Plc', 'corporate', 'entity', 'hand', 'community', 'Kitwe', 'East', 'reconstructed', 'Mwekera', 'Bridge', 'cost', 'Million', 'entity', 'team', 'raise', 'fund', 'fight', 'child', 'cancer']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-10-24 06:53:02+00:00,aiciadmin,1
Copperbelt Energy,development,"['CEC', 'Mopani', 'Mwekera', 'bridge', 'community']","['CEC', 'work', 'Mopani', 'Copper', 'Mines', 'Plc', 'partner', 'Mwekera', 'rebuilding', 'project', 'today', 'hand', 'bridge', 'Kitwe', 'East', 'community', 'Kitwe', 'City', 'Council', 'Mwekera', 'bridge', 'wash', 'away', 'early', 'year', 'affect', 'socio', 'economic', 'livelihood', 'resident', 'Zamtan', 'Kaloko']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-09-29 15:17:16+00:00,aiciadmin,1
Copperbelt Energy,business news,"['Kitwe', 'District', 'Chamber', 'bestow', 'CSR', 'prize', 'CEC']","['Kitwe', 'District', 'Chamber', 'Commerce', 'Industry', 'KDCCI', 'recognize', 'CEC', 'contribution', 'social', 'sector', 'award', 'Company', 'CSR', 'prize', 'Chamber', 'award', 'ceremony', 'take', 'place', 'July', 'mark', 'time', 'year', 'CEC', 'commend', 'corporate', 'responsibility']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-08-04 13:25:31+00:00,aiciadmin,1
Copperbelt Energy,development,"['Mopani', 'CEC', 'cdfl', 'collaborate', 'repair', 'community', 'bridge', 'ZAMTAN']","['Mopani', 'Copper', 'Mines', 'Plc', 'Mopani', 'partner', 'Copperbelt', 'Energy', 'Corporation', 'Plc', 'CEC', 'Copperbelt', 'Development', 'Foundation', 'Limited', 'CDFL', 'repair', 'bridge', 'Kitwe', 'Mwekera', 'stream', 'wash', 'away', 'rainy', 'season', 'bridge', 'essential', 'piece', 'infrastructure', 'predominantly', 'small', 'farming', 'community', 'area']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-06-13 07:16:48+00:00,aiciadmin,1
Copperbelt Energy,business news,"['CEC', 'scoop', 'copperbelt', 'prize']","['CEC', 'fine', 'sweep', 'accolade', 'Copperbelt', 'Mining', 'Agricultural', 'Commercial', 'CMACS', 'come', 'close', 'yesterday', 'Company', 'pick', 'prize', 'emerge', 'good', 'overall', 'exhibitor', 'conformity', 'theme', 'award', 'give', 'exhibitor', 'well', 'interpret', 'theme']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-06-06 11:24:39+00:00,aiciadmin,1
Copperbelt Energy,business news,"['vacancy', 'electrical', 'technician', 'line', 'position', 'Kitwe']","['Copperbelt', 'Energy', 'Corporation', 'Plc', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'generation', 'company', 'interest', 'closely', 'link', 'business', 'include', 'optic', 'fibre', 'base', 'telecommunication', 'Zambia', 'african', 'region', 'VACANCIES', 'CEC', 'invite', 'application', 'suitably', 'qualify', 'innovative', 'dynamic', 'individual', 'follow', 'position', 'Job', 'Purpose', 'carry']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-06-01 11:32:20+00:00,aiciadmin,1
Copperbelt Energy,business news,"['vacancy', 'Electrical', 'Artisan', 'position', 'Kitwe']","['Copperbelt', 'Energy', 'Corporation', 'Plc', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'generation', 'company', 'interest', 'closely', 'link', 'business', 'include', 'optic', 'fibre', 'base', 'telecommunication', 'Zambia', 'african', 'region', 'VACANCIES', 'CEC', 'invite', 'application', 'suitably', 'qualify', 'innovative', 'dynamic', 'individual', 'follow', 'position', 'Job', 'Purpose', 'repair']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-06-01 11:28:34+00:00,aiciadmin,1
Copperbelt Energy,business news,"['System', 'Performance', 'Engineer', 'position', 'Kitwe']","['Copperbelt', 'Energy', 'Corporation', 'PLC', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'generation', 'company', 'interest', 'closely', 'link', 'business', 'include', 'optic', 'fibre', 'base', 'telecommunication', 'Zambia', 'african', 'region', 'Vacancies', 'CEC', 'invite', 'application', 'suitably', 'qualify', 'innovative', 'dynamic', 'individual', 'follow', 'position', 'Job', 'Purpose', 'carry']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-04-11 14:44:09+00:00,aiciadmin,1
Copperbelt Energy,business news,"['constable', 'position', 'Kitwe']","['Copperbelt', 'Energy', 'Corporation', 'PLC', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'generation', 'company', 'interest', 'closely', 'link', 'business', 'include', 'optic', 'fibre', 'base', 'telecommunication', 'Zambia', 'african', 'region', 'Vacancies', 'CEC', 'invite', 'application', 'suitably', 'qualify', 'innovative', 'dynamic', 'individual', 'follow', 'position', 'Job', 'Purpose', 'provide', 'security']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-04-11 14:43:01+00:00,aiciadmin,1
Copperbelt Energy,business news,"['CEC', 'Notice', 'Agenda', 'Eighteenth', 'Annual', 'General', 'Meeting']","['notice', 'give', 'Eighteenth', 'Annual', 'General', 'Meeting', 'Members', 'Copperbelt', 'Energy', 'Corporation', 'Plc', 'hold', 'CEC', 'Ravens', 'Country', 'Club', 'corner', 'central', 'Avenue', 'Kitwe', 'Thursday', 'March', 'commence', 'hour', 'transact', 'follow', 'business', 'Order', 'order', 'table']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-03-30 07:14:16+00:00,aiciadmin,1
Copperbelt Energy,business news,"['vacancy', 'Energy', 'Engineer']","['Copperbelt', 'Energy', 'Corporation', 'PLC', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'company', 'interest', 'closely', 'link', 'business', 'Zambia', 'african', 'region', 'include', 'optic', 'fibre', 'base', 'telecommunication', 'CEC', 'invite', 'application', 'suitably', 'qualify', 'innovative', 'dynamic', 'individual', 'follow', 'position', 'Job', 'Purpose', 'develop', 'maintain', 'energy']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-01-13 15:25:49+00:00,aiciadmin,1
Copperbelt Energy,career,"['vacancy', 'Network', 'Development', 'Engineer']","['Copperbelt', 'Energy', 'Corporation', 'PLC', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'company', 'interest', 'closely', 'link', 'business', 'Zambia', 'african', 'region', 'include', 'optic', 'fibre', 'base', 'telecommunication', 'CEC', 'invite', 'application', 'suitably', 'qualify', 'innovative', 'dynamic', 'individual', 'follow', 'position', 'Job', 'Purpose', 'develop', 'CEC', 'network', 'expansion']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-01-13 15:23:52+00:00,aiciadmin,1
Copperbelt Energy,business news,"['vacancy', 'Executive', 'Secretary']","['Copperbelt', 'Energy', 'Corporation', 'PLC', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'company', 'interest', 'closely', 'link', 'business', 'Zambia', 'african', 'region', 'include', 'optic', 'fibre', 'base', 'telecommunication', 'CEC', 'invite', 'application', 'suitably', 'qualify', 'innovative', 'dynamic', 'individual', 'follow', 'position', 'Job', 'Purpose', 'provide', 'secretarial', 'administrative']",https://cecinvestor.com/search/kitwe/feed/rss2/,2016-01-13 15:19:48+00:00,aiciadmin,1
Copperbelt Energy,business news,"['vacancy', 'Artisan', 'Electrical']","['Copperbelt', 'Energy', 'Corporation', 'PLC', 'CEC', 'independent', 'power', 'generation', 'transmission', 'distribution', 'company', 'interest', 'closely', 'link', 'business', 'include', 'fibre', 'optic', 'base', 'telecommunication', 'Zambia', 'sub', 'saharan', 'african', 'region', 'VACANCY', 'CEC', 'invite', 'application', 'suitably', 'qualify', 'innovative', 'dynamic', 'individual', 'position', 'ARTISAN', 'ELECTRICAL', 'Job']",https://cecinvestor.com/search/kitwe/feed/rss2/,2015-11-09 09:16:38+00:00,aiciadmin,1
Copperbelt Energy,business news,"['Diesel', 'Storage', 'Tanks', 'Auxiliary', 'Equipment', 'Lease']","['Introduction', 'Copperbelt', 'Energy', 'Corporation', 'Plc', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'Company', 'interest', 'closely', 'link', 'business', 'Zambia', 'african', 'region', 'include', 'optic', 'fibre', 'base', 'telecommunication', 'CEC', 'Plc', 'invite', 'bid', 'reputable', 'organization', 'individual', 'lease', 'fully', 'fledge', 'tank', 'farm', 'location', 'subject', 'property', 'locate', 'Luano']",https://cecinvestor.com/search/kitwe/feed/rss2/,2015-08-14 11:33:54+00:00,aiciadmin,1
Copperbelt Energy,business news,"['lease', 'Garage', 'Mechanical', 'Body', 'Repair', 'Workshop']","['Introduction', 'Copperbelt', 'Energy', 'Corporation', 'Plc', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'Company', 'interest', 'closely', 'link', 'business', 'Zambia', 'african', 'region', 'include', 'optic', 'fibre', 'base', 'telecommunication', 'CEC', 'Plc', 'invite', 'bid', 'reputable', 'organization', 'individual', 'lease', 'garage', 'mechanical', 'body', 'repair', 'workshop', 'building', 'location', 'subject', 'property']",https://cecinvestor.com/search/kitwe/feed/rss2/,2015-08-14 11:29:16+00:00,aiciadmin,1
Copperbelt Energy,business news,"['lease', 'Fish', 'Breeding', 'Ponds', 'Chicken', 'Runs', 'Green', 'House', 'Ginnery']","['Introduction', 'Copperbelt', 'Energy', 'Corporation', 'Plc', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'company', 'interest', 'closely', 'link', 'business', 'Zambia', 'african', 'region', 'include', 'optic', 'fibre', 'base', 'telecommunication', 'CEC', 'Plc', 'invite', 'bid', 'reputable', 'firm', 'organization', 'individual', 'lease', 'follow', 'property', 'Local', 'Business', 'Unit', 'Fish', 'Breeding', 'Ponds']",https://cecinvestor.com/search/kitwe/feed/rss2/,2015-08-14 11:26:37+00:00,aiciadmin,1
Copperbelt Energy,business news,"['vacancy', 'Secretary', 'Receptionist']","['Copperbelt', 'Energy', 'Corporation', 'Plc', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'company', 'interest', 'closely', 'link', 'business', 'Zambia', 'african', 'region', 'include', 'optic', 'fibre', 'base', 'telecommunication', 'VACANCY', 'CEC', 'invite', 'application', 'suitably', 'qualify', 'innovative', 'dynamic', 'individual', 'position', 'SECRETARY', 'RECEPTIONIST', 'Job', 'Purpose']",https://cecinvestor.com/search/kitwe/feed/rss2/,2015-08-04 13:50:32+00:00,aiciadmin,1
Copperbelt Energy,business news,"['vacancy', 'technician', 'line']","['Copperbelt', 'Energy', 'Corporation', 'PLC', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'company', 'interest', 'closely', 'link', 'business', 'Zambia', 'african', 'region', 'VACANCY', 'Copperbelt', 'Energy', 'Corporation', 'Plc', 'invite', 'application', 'suitably', 'qualify', 'innovative', 'dynamic', 'individual', 'position', 'TECHNICIAN', 'LINES', 'Job', 'Purpose', 'carry']",https://cecinvestor.com/search/kitwe/feed/rss2/,2015-07-27 15:13:00+00:00,aiciadmin,1
Copperbelt Energy,fashion,"['Mutende', 'donate', 'Kamfinsa', 'State', 'Prison', 'inmate']","['Mutende', 'Community', 'Service', 'Group', 'June', 'visit', 'Kamfinsa', 'State', 'Prison', 'Kitwe', 'donate', 'assorted', 'item', 'inmate', 'inmate', 'attendance', 'prison', 'currently', 'population', 'inmate', 'serve', 'sentence', 'range', 'year', 'offence', 'item', 'donate', 'include', 'bedding', 'warm', 'clothing']",https://cecinvestor.com/search/kitwe/feed/rss2/,2015-07-22 15:04:01+00:00,aiciadmin,1
Copperbelt Energy,local news,"['CEC', 'promote', 'sport', 'fitness', 'Police', 'woman']","['CEC', 'donate', 'set', 'mobile', 'netball', 'goal', 'post', 'Wusakile', 'Police', 'Station', 'help', 'revive', 'sport', 'provide', 'alternative', 'sport', 'woman', 'uniform', 'make', 'presentation', 'Kitwe', 'yesterday', 'Investor', 'Relations', 'Officer', 'precious', 'Chisenga', 'pledge', 'CEC', 'support', 'effort', 'Zambia', 'Police', 'Service', 'promote']",https://cecinvestor.com/search/kitwe/feed/rss2/,2015-05-21 07:02:32+00:00,aiciadmin,1
Copperbelt Energy,business news,"['CEC', 'give', 'Zambia', 'Open']","['Mopani', 'Redpath', 'Zambia', 'Open', 'golf', 'tournament', 'thank', 'Copperbelt', 'Energy', 'Corporation', 'Plc', 'CEC', 'commitment', 'sport', 'development', 'Zambia', 'CEC', 'donation', 'Mopani', 'Copper', 'Mines', 'Company', 'second', 'large', 'customer', 'joint', 'title', 'holder', 'tournament', 'Redpath', 'Mining', 'ceremony', 'hold', 'April']",https://cecinvestor.com/search/kitwe/feed/rss2/,2015-04-13 13:16:49+00:00,aiciadmin,1
Copperbelt Energy,business news,"['Notice', 'Agenda', 'Seventeenth', 'Annual', 'General', 'Meeting']","['notice', 'give', 'Seventeenth', 'Annual', 'General', 'Meeting', 'Members', 'Copperbelt', 'Energy', 'Corporation', 'Plc', 'hold', 'CEC', 'Ravens', 'Country', 'Club', 'corner', 'central', 'Avenue', 'Kitwe', 'Tuesday', 'March', 'commence', 'hour', 'transact', 'follow', 'business', 'Order', 'order', 'table', 'proxy']",https://cecinvestor.com/search/kitwe/feed/rss2/,2015-03-19 15:55:24+00:00,aiciadmin,1
Copperbelt Energy,local news,"['cec', 'donate', 'furniture', 'new', 'Ndeke', 'Village', 'Police', 'Station']","['Copperbelt', 'Energy', 'Corporation', 'Plc', 'CEC', 'hand', 'assortment', 'office', 'furniture', 'Zambia', 'Police', 'Service', 'new', 'Ndeke', 'Village', 'Police', 'Station', 'Kitwe', 'set', 'commission', 'April', 'donation', 'worth', 'ceremony', 'hold', 'March', 'Kitwe', 'witness']",https://cecinvestor.com/search/kitwe/feed/rss2/,2015-03-18 13:13:32+00:00,aiciadmin,1
Copperbelt Energy,business news,"['CEC', 'Notice', 'Agenda', 'Seventeenth', 'Annual', 'General', 'Meeting']","['notice', 'give', 'Seventeenth', 'Annual', 'General', 'Meeting', 'Members', 'Copperbelt', 'Energy', 'Corporation', 'Plc', 'hold', 'CEC', 'Ravens', 'Country', 'Club', 'corner', 'central', 'Avenue', 'Kitwe', 'Tuesday', 'March', 'commence', 'hour', 'transact', 'follow', 'business', 'order', 'table', 'proxy', 'announcement']",https://cecinvestor.com/search/kitwe/feed/rss2/,2015-03-06 14:55:56+00:00,aiciadmin,1
Copperbelt Energy,business news,"['CEC', 'Invitation', 'tender', 'CEC', 'cost', 'service', 'study', 'project']","['Copperbelt', 'Energy', 'Corporation', 'PLC', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'company', 'interest', 'closely', 'link', 'business', 'Zambia', 'african', 'region', 'CEC', 'intend', 'undertake', 'cost', 'Service', 'Study', 'CoSS', 'service', 'CEC', 'own', 'maintain', 'operate', 'transmission', 'distribution', 'infrastructure', 'Copperbelt', 'Province', 'Zambia', 'CEC']",https://cecinvestor.com/search/kitwe/feed/rss2/,2015-02-02 09:09:58+00:00,aiciadmin,1
Copperbelt Energy,education,"['CEC', 'Renewable', 'Energy', 'Essay', 'Writing', 'Competition', 'winner']","['Copperbelt', 'Energy', 'Corporation', 'Plc', 'CEC', 'pleased', 'announce', 'winner', 'renewable', 'Energy', 'Essay', 'Writing', 'Competition', 'run', 'October', 'November', 'target', 'school', 'child', 'age', 'year', 'follow', 'Prize', 'School', 'Town', 'Mulenga', 'Chilambwe', 'St', 'John', 'Secondary', 'Mongu', 'Loliwe', 'Phiri', 'Ndeke', 'Secondary', 'Kitwe']",https://cecinvestor.com/search/kitwe/feed/rss2/,2015-01-15 13:55:19+00:00,aiciadmin,1
Copperbelt Energy,business news,"['CEC', 'Renewable', 'Energy', 'Essay', 'Writing', 'competition']","['Copperbelt', 'Energy', 'Corporation', 'Plc', 'CEC', 'independent', 'power', 'generating', 'transmission', 'distribution', 'company', 'interest', 'closely', 'link', 'business', 'Zambia', 'african', 'region', 'include', 'optic', 'fibre', 'base', 'telecommunication', 'zambia', 'diversify', 'Energy', 'Sources', 'Zambia', 'celebrate', 'golden', 'jubilee', 'citizen', 'ought', 'meaningfully', 'responsibility', 'adopt']",https://cecinvestor.com/search/kitwe/feed/rss2/,2014-10-23 09:06:21+00:00,aiciadmin,1
Copperbelt Energy,business news,"['vacancy', 'Network', 'Engineer']","['Copperbelt', 'Energy', 'Corporation', 'PLC', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'company', 'interest', 'closely', 'link', 'business', 'Zambia', 'african', 'region', 'VACANCY', 'Copperbelt', 'Energy', 'Corporation', 'Plc', 'invite', 'application', 'suitably', 'qualify', 'innovative', 'dynamic', 'individual', 'position', 'NETWORK', 'engineer', 'Job', 'Purpose', 'strategize', 'design']",https://cecinvestor.com/search/kitwe/feed/rss2/,2014-10-10 14:32:52+00:00,aiciadmin,1
Copperbelt Energy,business news,"['vacancy', 'Management', 'Accountant']","['Copperbelt', 'Energy', 'Corporation', 'PLC', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'company', 'interest', 'closely', 'link', 'business', 'Zambia', 'african', 'region', 'VACANCY', 'CEC', 'invite', 'application', 'suitably', 'qualify', 'innovative', 'dynamic', 'individual', 'position', 'MANAGEMENT', 'ACCOUNTANT', 'Job', 'Purpose', 'provide', 'effective', 'Management', 'Accounting', 'service']",https://cecinvestor.com/search/kitwe/feed/rss2/,2014-09-25 15:29:05+00:00,aiciadmin,1
Copperbelt Energy,business news,"['Sixteenth', 'AGM', 'presentation', 'CEC', 'Shareholders']","['Directors', 'Copperbelt', 'Energy', 'Corporation', 'PLC', 'CEC', 'release', 'presentation', 'Shareholders', 'Sixteenth', 'Annual', 'General', 'Meeting', 'Members', 'Copperbelt', 'Energy', 'Corporation', 'PLC', 'hold', 'CEC', 'Ravens', 'Country', 'Club', 'corner', 'Central', 'Street', 'Avenue', 'Kitwe', 'Friday', 'July', 'hour', 'perfomance', 'highlight', 'increase', 'revenue']",https://cecinvestor.com/search/kitwe/feed/rss2/,2014-07-30 15:29:01+00:00,aiciadmin,1
Copperbelt Energy,business news,"['notice', 'Sixteenth', 'Annual', 'General', 'Meeting']","['notice', 'give', 'Sixteenth', 'Annual', 'General', 'Meeting', 'Members', 'Copperbelt', 'Energy', 'Corporation', 'PLC', 'hold', 'CEC', 'Ravens', 'Country', 'Club', 'corner', 'central', 'Avenue', 'Kitwe', 'Friday', 'July', 'commencing', 'hour', 'transact', 'follow', 'business', 'Order', 'order', 'table', 'proxy']",https://cecinvestor.com/search/kitwe/feed/rss2/,2014-07-11 16:14:31+00:00,aiciadmin,1
Copperbelt Energy,business news,"['CEC', 'management', 'commend', 'analyst']","['CEC', 'commend', 'analyst', 'proactive', 'shareholder', 'engagement', 'strategically', 'place', 'investor', 'core', 'operation', 'demonstrate', 'regular', 'interaction', 'people', 'interest', 'organisation', 'article', 'Zambia', 'Daily', 'Mail', 'Martin', 'Musunka', 'follow', 'investor', 'Open', 'Day', 'conduct', 'recently', 'CEC', 'management']",https://cecinvestor.com/search/kitwe/feed/rss2/,2014-02-26 12:44:54+00:00,aiciadmin,1
Copperbelt Energy,business news,"['reminder', 'CEC', 'Investor', 'Open', 'Day']","['Copperbelt', 'Energy', 'Corporation', 'PLC', 'CEC', 'invite', 'shareholder', 'proxy', 'attend', 'Company', 'Investor', 'Open', 'Day', 'Friday', 'February', 'hour', 'hour', 'purpose', 'open', 'Day', 'update', 'CEC', 'shareholder', 'operation', 'Company', 'raise', 'money', 'right']",https://cecinvestor.com/search/kitwe/feed/rss2/,2014-02-06 07:37:34+00:00,aiciadmin,1
Copperbelt Energy,business news,"['Vacany', 'legal', 'officer']","['Copperbelt', 'Energy', 'Corporation', 'PLC', 'CEC', 'independent', 'power', 'transmission', 'distribution', 'company', 'interest', 'closely', 'link', 'business', 'Zambia', 'african', 'region', 'Vacancy', 'CEC', 'invite', 'application', 'suitably', 'qualify', 'innovative', 'dynamic', 'individual', 'position', 'LEGAL', 'OFFICER', 'report', 'Senior', 'Legal', 'Counsel', 'Job', 'Location', 'Kitwe', 'Copperbelt']",https://cecinvestor.com/search/kitwe/feed/rss2/,2014-01-30 08:58:19+00:00,aiciadmin,1
Copperbelt Energy,business news,"['CEC', 'Investor', 'Open', 'Day']","['Copperbelt', 'Energy', 'Corporation', 'PLC', 'CEC', 'invite', 'shareholder', 'proxy', 'attend', 'Company', 'Investor', 'Open', 'Day', 'Friday', 'February', 'hour', 'hour', 'purpose', 'open', 'Day', 'update', 'CEC', 'shareholder', 'operation', 'Company', 'raise', 'money', 'right']",https://cecinvestor.com/search/kitwe/feed/rss2/,2014-01-30 08:01:26+00:00,aiciadmin,1
